timestamp	commit	tool	phase	elapsed_ms	rate_mib_s	bench_size	block_size	redundancy	iters	other_cli	par2_cli
2025-12-28T20:51:19Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2cmdline	repair	2589	98.88	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:52:32Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2-cli	create	72694	3.52	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:52:34Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2-cli	verify	2195	116.63	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:52:37Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2-cli	recover	3502	73.10	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:54:53Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2cmdline	create	67674	3.78	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:54:54Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2cmdline	verify	1217	210.35	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:54:57Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2cmdline	repair	2444	104.75	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:56:08Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2-cli	create	70913	3.61	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:56:10Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2-cli	verify	2200	116.36	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:56:14Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2-cli	recover	3574	71.63	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:57:21Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2cmdline	create	67651	3.78	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:57:23Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2cmdline	verify	1285	199.22	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:57:25Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2cmdline	repair	2594	98.69	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:58:37Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2-cli	create	71226	3.59	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:58:39Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2-cli	verify	2186	117.11	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:58:42Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2-cli	recover	3493	73.29	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:59:50Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2cmdline	create	67556	3.79	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:59:51Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2cmdline	verify	1257	203.66	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T20:59:54Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2cmdline	repair	2506	102.15	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T21:01:04Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2-cli	create	70752	3.62	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T21:01:07Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2-cli	verify	2176	117.65	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-28T21:01:10Z	5bf6709f94709e6fa6803dcfe8e2c85406a730db	par2-cli	recover	3568	71.75	268435456	16384	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2-cli
2025-12-30T15:54:06Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	create	20701	3.09	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:54:06Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	verify	365	175.34	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:54:07Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	repair	710	90.14	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:54:23Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	create	16259	3.94	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:54:24Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	verify	665	96.24	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:54:25Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	recover	1456	43.96	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:54:46Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	create	20746	3.08	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:54:47Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	verify	361	177.29	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:54:47Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	repair	716	89.39	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:55:04Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	create	16635	3.85	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:55:05Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	verify	647	98.92	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:55:06Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	recover	1444	44.32	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:55:27Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	create	21104	3.03	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:55:28Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	verify	367	174.39	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:55:28Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	repair	725	88.28	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:55:58Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	create	21074	3.04	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:55:58Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	verify	373	171.58	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:55:59Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	repair	725	88.28	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:56:15Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	create	16108	3.97	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:56:16Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	verify	664	96.39	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:56:17Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	recover	1503	42.58	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:56:38Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	create	20934	3.06	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:56:39Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	verify	378	169.31	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:56:39Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	repair	724	88.40	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:56:56Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	create	16169	3.96	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:56:56Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	verify	693	92.35	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:56:58Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	recover	1461	43.81	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:57:19Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	create	20909	3.06	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:57:19Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	verify	378	169.31	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:57:20Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2cmdline	repair	726	88.15	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:57:36Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	create	16069	3.98	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:57:37Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	verify	659	97.12	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T15:57:38Z	6134a84f7469ed190430c572912c695aa91ba4d1	par2z-cli	recover	1457	43.93	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:21:39Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	create	21026	3.04	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:21:40Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	verify	360	177.78	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:21:41Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	repair	701	91.30	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:21:57Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	create	16640	3.85	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:21:58Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	verify	701	91.30	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:21:59Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	recover	1514	42.27	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:22:21Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	create	21154	3.03	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:22:21Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	verify	373	171.58	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:22:22Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	repair	724	88.40	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:22:38Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	create	16313	3.92	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:22:39Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	verify	658	97.26	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:22:40Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	recover	1461	43.81	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:23:01Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	create	21012	3.05	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:23:02Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	verify	370	172.97	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:23:02Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	repair	721	88.77	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:23:19Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	create	16266	3.93	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:23:19Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	verify	659	97.12	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:23:21Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	recover	1413	45.29	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:25:42Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	create	21263	3.01	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:25:42Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	verify	374	171.12	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:25:43Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	repair	720	88.89	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:25:59Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	create	16105	3.97	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:26:00Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	verify	708	90.40	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:26:02Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	recover	1519	42.13	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:26:23Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	create	21057	3.04	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:26:23Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	verify	373	171.58	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:26:24Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	repair	717	89.26	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:26:40Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	create	15997	4.00	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:26:40Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	verify	706	90.65	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:26:42Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	recover	1534	41.72	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:27:03Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	create	21040	3.04	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:27:03Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	verify	382	167.54	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:27:04Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	repair	729	87.79	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:27:20Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	create	15980	4.01	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:27:21Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	verify	691	92.62	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:27:23Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	recover	1555	41.16	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:29:38Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	create	20579	3.11	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:29:38Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	verify	365	175.34	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:29:39Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	repair	706	90.65	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:29:55Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	create	16396	3.90	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:29:56Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	verify	365	175.34	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:29:57Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	recover	1143	55.99	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:30:18Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	create	20966	3.05	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:30:18Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	verify	375	170.67	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:30:19Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	repair	734	87.19	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:30:35Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	create	15950	4.01	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:30:35Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	verify	387	165.37	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:30:36Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	recover	1161	55.12	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:30:58Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	create	21182	3.02	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:30:58Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	verify	377	169.76	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:30:59Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	repair	731	87.55	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:31:15Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	create	15868	4.03	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:31:15Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	verify	376	170.21	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:31:16Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	recover	1176	54.42	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:33:39Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	create	21327	3.00	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:33:39Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	verify	375	170.67	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:33:40Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	repair	726	88.15	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:33:56Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	create	15881	4.03	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:33:56Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	verify	357	179.27	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:33:58Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	recover	1141	56.09	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:34:19Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	create	21412	2.99	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:34:19Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	verify	385	166.23	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:34:20Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2cmdline	repair	754	84.88	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:34:37Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	create	16378	3.91	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
2025-12-30T16:34:37Z	13354a3cd3b12f9ef74401f001d1132095b308df	par2z-cli	verify	363	176.31	67108864	4096	10	3	par2	/Users/pmarreck/Documents-CloudManaged/par2-cleanroom/zig-out/bin/par2z-cli
